,Product,Type,Release_Date,Process_Size,TDP,Die_Size,Transistors,Freq,Foundry,Vendor,Date
3637,AMD Radeon HD 7950 Mac Edition,GPU,2013-03-07,28.0,200.0,352.0,4313.0,800.0,TSMC,AMD,2013
4206,NVIDIA NVS 315,GPU,2013-03-10,40.0,19.0,79.0,292.0,523.0,TSMC,NVIDIA,2013
1219,AMD A4-5150M,CPU,2013-03-12,32.0,35.0,246.0,1178.0,2700.0,Unknown,AMD,2013
3229,AMD Radeon HD 8670D IGP,GPU,2013-03-12,32.0,100.0,246.0,1303.0,844.0,TSMC,AMD,2013
2813,AMD Radeon HD 8350G IGP,GPU,2013-03-12,32.0,35.0,246.0,1303.0,514.0,TSMC,AMD,2013
4254,AMD Radeon HD 7720 OEM,GPU,2013-03-15,40.0,150.0,255.0,1700.0,840.0,TSMC,AMD,2013
2764,NVIDIA GRID K1,GPU,2013-03-18,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2013
3350,AMD Radeon HD 7570 OEM,GPU,2013-03-20,40.0,39.0,104.0,627.0,650.0,TSMC,AMD,2013
4744,AMD Radeon HD 6610,GPU,2013-03-20,40.0,39.0,104.0,627.0,650.0,TSMC,AMD,2013
4025,AMD Radeon HD 7790,GPU,2013-03-22,28.0,85.0,160.0,2080.0,1000.0,TSMC,AMD,2013
4684,NVIDIA GeForce GTX 650 Ti Boost,GPU,2013-03-26,28.0,134.0,221.0,2540.0,980.0,TSMC,NVIDIA,2013
3305,AMD Radeon Sky 500,GPU,2013-03-27,28.0,150.0,212.0,2800.0,950.0,TSMC,AMD,2013
4522,AMD Radeon Sky 700,GPU,2013-03-27,28.0,225.0,352.0,4313.0,900.0,TSMC,AMD,2013
3373,AMD Radeon Sky 900,GPU,2013-03-27,28.0,300.0,352.0,4313.0,825.0,TSMC,AMD,2013
4227,NVIDIA GeForce GTX 650 Ti OEM,GPU,2013-03-31,28.0,110.0,221.0,2540.0,928.0,TSMC,NVIDIA,2013
3892,AMD Radeon HD 8850M,GPU,2013-04-01,28.0,82.94545454545455,123.0,1500.0,575.0,TSMC,AMD,2013
3566,NVIDIA GeForce GTX 675MX Mac Edition,GPU,2013-04-01,28.0,100.0,294.0,3540.0,719.0,TSMC,NVIDIA,2013
3731,NVIDIA GeForce GT 745M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,837.0,TSMC,NVIDIA,2013
3342,AMD Radeon HD 8870M,GPU,2013-04-01,28.0,82.94545454545455,123.0,1500.0,725.0,TSMC,AMD,2013
2733,NVIDIA GeForce GTX 660M Mac Edition,GPU,2013-04-01,28.0,50.0,118.0,1270.0,950.0,TSMC,NVIDIA,2013
3576,NVIDIA GeForce GT 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,2013
2747,AMD Radeon HD 8730M,GPU,2013-04-01,28.0,82.94545454545455,77.0,950.0,650.0,TSMC,AMD,2013
3470,NVIDIA GeForce 720M,GPU,2013-04-01,28.0,33.0,116.0,585.0,625.0,TSMC,NVIDIA,2013
3111,AMD Radeon HD 8770M,GPU,2013-04-01,28.0,82.94545454545455,77.0,950.0,775.0,TSMC,AMD,2013
3346,NVIDIA GeForce 710A,GPU,2013-04-01,28.0,33.0,116.0,585.0,775.0,TSMC,NVIDIA,2013
4807,NVIDIA GeForce GT 745M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,549.0,TSMC,NVIDIA,2013
3580,AMD Radeon HD 8730A,GPU,2013-04-01,28.0,82.94545454545455,77.0,950.0,650.0,TSMC,AMD,2013
4140,AMD Radeon HD 8830M,GPU,2013-04-01,28.0,82.94545454545455,123.0,1500.0,575.0,TSMC,AMD,2013
2284,AMD Radeon HD 8790M,GPU,2013-04-01,28.0,82.94545454545455,77.0,950.0,850.0,TSMC,AMD,2013
2329,NVIDIA GeForce GT 740M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,810.0,TSMC,NVIDIA,2013
2214,NVIDIA GeForce GT 735M,GPU,2013-04-01,28.0,33.0,87.0,1020.0,575.0,TSMC,NVIDIA,2013
3521,NVIDIA GeForce GTX 680 Mac Edition,GPU,2013-04-03,28.0,195.0,294.0,3540.0,1006.0,TSMC,NVIDIA,2013
2903,AMD Radeon HD 6770 Green Edition,GPU,2013-04-19,40.0,86.0,166.0,1040.0,700.0,TSMC,AMD,2013
3177,NVIDIA GeForce GTX 645 OEM,GPU,2013-04-22,28.0,65.0,221.0,2540.0,824.0,TSMC,NVIDIA,2013
4501,AMD Radeon HD 8210E,GPU,2013-04-23,28.0,9.0,110.0,1178.0,300.0,TSMC,AMD,2013
3522,AMD Radeon HD 8330E,GPU,2013-04-23,28.0,15.0,110.0,1178.0,497.0,TSMC,AMD,2013
3344,AMD Radeon HD 8280E,GPU,2013-04-23,28.0,15.0,110.0,1178.0,450.0,TSMC,AMD,2013
4593,AMD Radeon HD 8400E,GPU,2013-04-23,28.0,25.0,110.0,1178.0,600.0,TSMC,AMD,2013
2815,AMD Radeon HD 8990 OEM,GPU,2013-04-24,28.0,375.0,365.0,4313.0,950.0,TSMC,AMD,2013
2685,AMD Radeon HD 7990,GPU,2013-04-24,28.0,375.0,365.0,4313.0,950.0,TSMC,AMD,2013
3169,AMD Radeon HD 8510 OEM,GPU,2013-04-24,40.0,39.0,104.0,627.0,650.0,TSMC,AMD,2013
2205,Intel HD Graphics,GPU,2013-04-29,22.0,45.0,196.41925465838509,1919.788643533123,200.0,Intel,Intel,2013
1042,AMD FX-4350,CPU,2013-04-29,32.0,125.0,315.0,1200.0,4200.0,Unknown,AMD,2013
379,AMD FX-6350,CPU,2013-04-29,32.0,125.0,315.0,1200.0,3900.0,Unknown,AMD,2013
2613,Intel HD Graphics,GPU,2013-04-29,22.0,45.0,196.41925465838509,1919.788643533123,200.0,Intel,Intel,2013
4482,AMD Radeon HD 7730,GPU,2013-05-01,28.0,47.0,123.0,1500.0,800.0,TSMC,AMD,2013
2727,NVIDIA GeForce GTX 780M,GPU,2013-05-11,28.0,122.0,294.0,3540.0,771.0,TSMC,NVIDIA,2013
4197,NVIDIA GRID K2,GPU,2013-05-11,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
2994,AMD Radeon HD 8970M,GPU,2013-05-14,28.0,100.0,212.0,2800.0,850.0,TSMC,AMD,2013
2738,AMD Radeon HD 8950M,GPU,2013-05-14,28.0,100.0,160.0,2080.0,1075.0,TSMC,AMD,2013
4299,AMD Radeon HD 8650G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,533.0,TSMC,AMD,2013
2618,AMD Radeon HD 8250 IGP,GPU,2013-05-23,28.0,8.0,110.0,1178.0,300.0,TSMC,AMD,2013
4136,AMD Radeon HD 8550D IGP,GPU,2013-05-23,32.0,65.0,246.0,1303.0,720.0,TSMC,AMD,2013
846,AMD A4-5000,CPU,2013-05-23,32.0,15.0,246.0,1178.0,1500.0,Unknown,AMD,2013
4787,AMD Radeon HD 8610G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,533.0,TSMC,AMD,2013
2819,AMD Radeon HD 8550G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,515.0,TSMC,AMD,2013
711,AMD E2-3000,CPU,2013-05-23,32.0,15.0,246.0,1178.0,1650.0,Unknown,AMD,2013
463,AMD E1-2100,CPU,2013-05-23,32.0,9.0,246.0,1178.0,1000.0,Unknown,AMD,2013
2906,AMD Radeon HD 8510G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,554.0,TSMC,AMD,2013
1343,AMD A6-1450,CPU,2013-05-23,32.0,8.0,246.0,1178.0,1000.0,Unknown,AMD,2013
1837,AMD E1-2500,CPU,2013-05-23,32.0,15.0,246.0,1178.0,1400.0,Unknown,AMD,2013
1752,AMD A4-1200,CPU,2013-05-23,32.0,4.0,246.0,1178.0,1000.0,Unknown,AMD,2013
273,AMD A4-1250,CPU,2013-05-23,32.0,8.0,246.0,1178.0,1000.0,Unknown,AMD,2013
2997,AMD Radeon HD 8410G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,450.0,TSMC,AMD,2013
4177,AMD Radeon HD 8450G IGP,GPU,2013-05-23,32.0,35.0,246.0,1303.0,533.0,TSMC,AMD,2013
3163,NVIDIA GeForce GTX 780,GPU,2013-05-23,28.0,250.0,561.0,7080.0,863.0,TSMC,NVIDIA,2013
1049,AMD A6-5200,CPU,2013-05-23,32.0,25.0,246.0,1178.0,2000.0,Unknown,AMD,2013
3338,Intel HD Graphics 4600,GPU,2013-05-27,22.0,20.0,196.41925465838509,1919.788643533123,400.0,Intel,Intel,2013
4569,Intel Iris Graphics 5100,GPU,2013-05-27,22.0,30.0,181.0,1300.0,200.0,Intel,Intel,2013
3684,Intel HD Graphics 5000,GPU,2013-05-27,22.0,30.0,181.0,1300.0,200.0,Intel,Intel,2013
2603,Intel Iris Pro Graphics 5200,GPU,2013-05-27,22.0,30.0,196.41925465838509,1919.788643533123,200.0,Intel,Intel,2013
265,AMD Opteron X1150,CPU,2013-05-29,28.0,17.0,196.41925465838509,1919.788643533123,2000.0,Unknown,AMD,2013
697,AMD Opteron X2150,CPU,2013-05-29,28.0,22.0,196.41925465838509,1919.788643533123,1900.0,Unknown,AMD,2013
4526,NVIDIA GeForce GT 640 Rev. 2,GPU,2013-05-29,28.0,49.0,87.0,1020.0,1046.0,TSMC,NVIDIA,2013
3447,NVIDIA GeForce GT 630 Rev. 2 PCIe x8,GPU,2013-05-29,28.0,25.0,87.0,1020.0,902.0,TSMC,NVIDIA,2013
2456,NVIDIA GeForce GT 630 Rev. 2,GPU,2013-05-29,28.0,25.0,87.0,1020.0,902.0,TSMC,NVIDIA,2013
3166,NVIDIA GeForce GTX 765M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,797.0,TSMC,NVIDIA,2013
2281,NVIDIA GeForce GTX 760M,GPU,2013-05-30,28.0,55.0,221.0,2540.0,628.0,TSMC,NVIDIA,2013
4405,NVIDIA GeForce GTX 770,GPU,2013-05-30,28.0,230.0,294.0,3540.0,1046.0,TSMC,NVIDIA,2013
3953,NVIDIA GeForce GTX 770M,GPU,2013-05-30,28.0,75.0,221.0,2540.0,706.0,TSMC,NVIDIA,2013
1555,AMD A10-5757M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2500.0,Unknown,AMD,2013
1501,AMD A6-5357M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2900.0,Unknown,AMD,2013
686,AMD A6-5350M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2900.0,Unknown,AMD,2013
838,AMD A8-5545M,CPU,2013-06-01,32.0,25.0,246.0,1178.0,1700.0,Unknown,AMD,2013
1655,AMD A8-6500,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3500.0,Unknown,AMD,2013
4100,Intel HD Graphics P4600,GPU,2013-06-01,22.0,84.0,196.41925465838509,1919.788643533123,350.0,Intel,Intel,2013
1198,AMD A10-6800K,CPU,2013-06-01,32.0,100.0,246.0,1178.0,4100.0,Unknown,AMD,2013
2000,AMD A8-6600K,CPU,2013-06-01,32.0,100.0,246.0,1178.0,3900.0,Unknown,AMD,2013
1874,AMD A10-5750M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2500.0,Unknown,AMD,2013
1001,AMD A8-5550M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2100.0,Unknown,AMD,2013
970,AMD A6-5345M,CPU,2013-06-01,32.0,17.0,246.0,1178.0,2200.0,Unknown,AMD,2013
1642,AMD A10-6700,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3700.0,Unknown,AMD,2013
1532,AMD A10-5745M,CPU,2013-06-01,32.0,25.0,246.0,1178.0,2100.0,Unknown,AMD,2013
751,AMD A4-6300,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3700.0,Unknown,AMD,2013
3593,Intel HD Graphics P4700,GPU,2013-06-01,22.0,86.0,196.41925465838509,1919.788643533123,350.0,Intel,Intel,2013
2039,AMD A6-6400K,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3900.0,Unknown,AMD,2013
587,AMD A8-5557M,CPU,2013-06-01,32.0,35.0,246.0,1178.0,2100.0,Unknown,AMD,2013
893,AMD A4-5145M,CPU,2013-06-01,32.0,17.0,246.0,1178.0,2000.0,Unknown,AMD,2013
230,AMD A4-4000,CPU,2013-06-01,32.0,65.0,246.0,1178.0,3000.0,Unknown,AMD,2013
4156,Intel HD Graphics 4600,GPU,2013-06-03,22.0,45.0,196.41925465838509,1919.788643533123,350.0,Intel,Intel,2013
4846,NVIDIA Playstation 3 GPU 28nm,GPU,2013-06-03,28.0,21.0,68.0,302.0,550.0,Sony,NVIDIA,2013
2326,Intel Iris Pro Graphics 5200,GPU,2013-06-03,22.0,45.0,196.41925465838509,1919.788643533123,200.0,Intel,Intel,2013
156,Intel Core i5-4200U,CPU,2013-06-04,22.0,15.0,118.0,1400.0,1600.0,Intel,Intel,2013
987,Intel Core i7-4650U,CPU,2013-06-04,22.0,15.0,118.0,1300.0,1700.0,Intel,Intel,2013
1650,Intel Core i5-4250U,CPU,2013-06-04,22.0,15.0,118.0,1400.0,1300.0,Intel,Intel,2013
1352,Intel Core i7-4558U,CPU,2013-06-04,22.0,28.0,118.0,1300.0,2800.0,Intel,Intel,2013
1366,Intel Core i7-4550U,CPU,2013-06-04,22.0,15.0,118.0,1300.0,1500.0,Intel,Intel,2013
45,Intel Core i7-4500U,CPU,2013-06-04,22.0,15.0,118.0,1300.0,1800.0,Intel,Intel,2013
749,Intel Core i5-4200Y,CPU,2013-06-04,22.0,12.0,118.0,1400.0,1400.0,Intel,Intel,2013
233,Intel Core i5-4350U,CPU,2013-06-04,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,2013
1778,Intel Core i7-4950HQ,CPU,2013-06-07,22.0,47.0,264.0,1400.0,2400.0,Intel,Intel,2013
3704,ATI Xbox 360 E GPU,GPU,2013-06-10,45.0,120.0,168.0,372.0,500.0,TSMC,ATI,2013
1711,Intel Xeon Phi 5120D,CPU,2013-06-17,22.0,245.0,350.0,5000.0,1053.0,Intel,Intel,2013
2867,Intel Xeon Phi 5120D,GPU,2013-06-17,22.0,245.0,350.0,5000.0,1053.0,Intel,Intel,2013
1008,Intel Xeon Phi 7120P,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1238.0,Intel,Intel,2013
55,Intel Xeon Phi 7120X,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1238.0,Intel,Intel,2013
1885,Intel Xeon Phi 3120P,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1100.0,Intel,Intel,2013
1640,Intel Xeon Phi 3120A,CPU,2013-06-17,22.0,300.0,350.0,5000.0,1100.0,Intel,Intel,2013
2577,Intel Xeon Phi 7120P,GPU,2013-06-17,22.0,300.0,350.0,5000.0,1238.0,Intel,Intel,2013
286,Intel Xeon Phi 31S1P,CPU,2013-06-17,22.0,270.0,350.0,5000.0,1100.0,Intel,Intel,2013
2389,Intel Xeon Phi 7120X,GPU,2013-06-17,22.0,300.0,350.0,5000.0,1238.0,Intel,Intel,2013
3597,NVIDIA GeForce GT 740M,GPU,2013-06-20,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,2013
2832,NVIDIA GeForce GTX 760,GPU,2013-06-25,28.0,170.0,294.0,3540.0,980.0,TSMC,NVIDIA,2013
4013,NVIDIA GeForce GT 755M,GPU,2013-06-25,28.0,50.0,118.0,1270.0,980.0,TSMC,NVIDIA,2013
2206,NVIDIA GeForce GTX 760 OEM,GPU,2013-06-27,28.0,130.0,294.0,3540.0,823.0,TSMC,NVIDIA,2013
3428,NVIDIA GRID K280Q,GPU,2013-06-28,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
2833,NVIDIA GRID K160Q,GPU,2013-06-28,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2013
4167,NVIDIA GRID K240Q,GPU,2013-06-28,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
4456,NVIDIA GRID K180Q,GPU,2013-06-28,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2013
2596,NVIDIA GRID K200,GPU,2013-06-28,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
2216,NVIDIA GRID K140Q,GPU,2013-06-28,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2013
2474,NVIDIA GRID K260Q,GPU,2013-06-28,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
2670,NVIDIA GRID K100,GPU,2013-06-28,28.0,130.0,118.0,1270.0,850.0,TSMC,NVIDIA,2013
727,AMD FX-9370,CPU,2013-07-06,32.0,220.0,315.0,1200.0,4400.0,Unknown,AMD,2013
225,AMD FX-9590,CPU,2013-07-06,32.0,220.0,315.0,1200.0,4700.0,Unknown,AMD,2013
4472,AMD Radeon HD 8570D IGP,GPU,2013-07-10,32.0,65.0,246.0,1303.0,800.0,TSMC,AMD,2013
3985,NVIDIA Quadro K6000 SDI,GPU,2013-07-23,28.0,239.0,561.0,7080.0,902.0,TSMC,NVIDIA,2013
4776,NVIDIA GRID K520,GPU,2013-07-23,28.0,225.0,294.0,3540.0,745.0,TSMC,NVIDIA,2013
4267,NVIDIA GRID K340,GPU,2013-07-23,28.0,225.0,118.0,1270.0,954.0,TSMC,NVIDIA,2013
4112,NVIDIA Quadro K4100M,GPU,2013-07-23,28.0,100.0,294.0,3540.0,706.0,TSMC,NVIDIA,2013
2884,NVIDIA Quadro K5100M,GPU,2013-07-23,28.0,100.0,294.0,3540.0,771.0,TSMC,NVIDIA,2013
3866,AMD Radeon HD 8490 OEM,GPU,2013-07-23,40.0,35.0,67.0,370.0,875.0,TSMC,AMD,2013
3488,NVIDIA Quadro K1100M,GPU,2013-07-23,28.0,45.0,118.0,1270.0,706.0,TSMC,NVIDIA,2013
3711,NVIDIA Quadro K510M,GPU,2013-07-23,28.0,30.0,87.0,1020.0,889.0,TSMC,NVIDIA,2013
3964,AMD Radeon HD 8510 OEM,GPU,2013-07-23,40.0,60.0,118.0,716.0,650.0,TSMC,AMD,2013
3160,AMD Radeon HD 8570 OEM Rebrand,GPU,2013-07-23,40.0,60.0,118.0,716.0,650.0,TSMC,AMD,2013
4656,NVIDIA Quadro K3100M,GPU,2013-07-23,28.0,75.0,294.0,3540.0,706.0,TSMC,NVIDIA,2013
3071,NVIDIA Quadro K610M,GPU,2013-07-23,28.0,30.0,87.0,1020.0,980.0,TSMC,NVIDIA,2013
2774,NVIDIA Quadro K2100M,GPU,2013-07-23,28.0,55.0,221.0,2540.0,667.0,TSMC,NVIDIA,2013
2697,NVIDIA Quadro K6000,GPU,2013-07-23,28.0,225.0,561.0,7080.0,797.0,TSMC,NVIDIA,2013
2737,NVIDIA GeForce 710M,GPU,2013-07-24,28.0,15.0,87.0,1020.0,719.0,TSMC,NVIDIA,2013
184,Intel Core i7-3910K,CPU,2013-07-24,32.0,130.0,435.0,2270.0,3000.0,Intel,Intel,2013
3927,AMD Radeon HD 8470D IGP,GPU,2013-07-29,32.0,65.0,246.0,1303.0,800.0,TSMC,AMD,2013
4572,NVIDIA Tegra 4 GPU,GPU,2013-08-01,28.0,20.0,85.0,11.0,672.0,TSMC,NVIDIA,2013
3945,AMD Radeon HD 8330 Mobile IGP,GPU,2013-08-13,28.0,15.0,110.0,1178.0,497.0,TSMC,AMD,2013
4733,NVIDIA GeForce GTX 760 OEM Rebrand,GPU,2013-08-25,28.0,130.0,294.0,3540.0,823.0,TSMC,NVIDIA,2013
4425,NVIDIA GeForce GTX 760 Ti OEM Rebrand,GPU,2013-08-25,28.0,170.0,294.0,3540.0,915.0,TSMC,NVIDIA,2013
3718,NVIDIA GeForce GT 740A,GPU,2013-08-26,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,2013
3569,NVIDIA GeForce GT 745A,GPU,2013-08-26,28.0,33.0,118.0,1270.0,837.0,TSMC,NVIDIA,2013
550,Intel Core i7-4850EQ,CPU,2013-08-29,22.0,47.0,264.0,1400.0,1600.0,Intel,Intel,2013
2171,Intel Core i7-4860EQ,CPU,2013-08-29,22.0,47.0,264.0,1400.0,1800.0,Intel,Intel,2013
1084,Intel Xeon E5-2667 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3300.0,Intel,Intel,2013
804,Intel Celeron 2955U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,2013
1093,Intel Xeon E5-2697 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,2700.0,Intel,Intel,2013
1892,Intel Core i7-4820K,CPU,2013-09-01,22.0,130.0,257.0,1860.0,3700.0,Intel,Intel,2013
84,Intel Celeron 2980U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1600.0,Intel,Intel,2013
228,Intel Celeron G1620T,CPU,2013-09-01,22.0,35.0,94.0,1919.788643533123,2400.0,Intel,Intel,2013
756,Intel Celeron G1630,CPU,2013-09-01,22.0,55.0,94.0,1919.788643533123,2800.0,Intel,Intel,2013
1283,Intel Xeon E5-2680 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2800.0,Intel,Intel,2013
139,Intel Xeon E5-1660 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3700.0,Intel,Intel,2013
5,Intel Xeon E5-2470 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2400.0,Intel,Intel,2013
2160,Intel Core i7-4600M,CPU,2013-09-01,22.0,37.0,118.0,1300.0,2900.0,Intel,Intel,2013
1937,Intel Pentium 3550M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2300.0,Intel,Intel,2013
1614,Intel Celeron 2950M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,Intel,Intel,2013
1403,Intel Core i3-4330,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3500.0,Intel,Intel,2013
773,Intel Pentium G3220T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,2600.0,Intel,Intel,2013
774,Intel Core i7-4930K,CPU,2013-09-01,22.0,130.0,257.0,1860.0,3400.0,Intel,Intel,2013
116,Intel Pentium G3430,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3300.0,Intel,Intel,2013
685,Intel Xeon E5-2420 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2200.0,Intel,Intel,2013
3,Intel Xeon E5-2603 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,1800.0,Intel,Intel,2013
15,Intel Pentium 3560Y,CPU,2013-09-01,22.0,12.0,118.0,1400.0,1200.0,Intel,Intel,2013
1140,Intel Xeon E5-2630 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2600.0,Intel,Intel,2013
1134,Intel Pentium G3420,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3200.0,Intel,Intel,2013
345,Intel Core i5-4300M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2600.0,Intel,Intel,2013
1298,Intel Pentium 3556U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1700.0,Intel,Intel,2013
1129,Intel Xeon E5-2637 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,2013
354,Intel Xeon E5-2695 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2400.0,Intel,Intel,2013
18,Intel Xeon E5-2430 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2500.0,Intel,Intel,2013
86,Intel Xeon E5-2630L v2,CPU,2013-09-01,22.0,60.0,160.0,1400.0,2400.0,Intel,Intel,2013
33,Intel Xeon E5-2690 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3000.0,Intel,Intel,2013
1823,Intel Core i7-4771,CPU,2013-09-01,22.0,84.0,177.0,1400.0,3500.0,Intel,Intel,2013
183,Intel Core i3-4130,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3400.0,Intel,Intel,2013
1990,Intel Core i5-4440S,CPU,2013-09-01,22.0,65.0,177.0,1400.0,2800.0,Intel,Intel,2013
1659,Intel Xeon E5-2640 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2000.0,Intel,Intel,2013
1497,Intel Core i5-4330M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2800.0,Intel,Intel,2013
2106,Intel Core i7-4600U,CPU,2013-09-01,22.0,15.0,118.0,1300.0,2100.0,Intel,Intel,2013
1328,Intel Xeon E5-2650L v2,CPU,2013-09-01,22.0,70.0,160.0,1400.0,1700.0,Intel,Intel,2013
1647,Intel Xeon E5-2440 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,1900.0,Intel,Intel,2013
939,Intel Xeon E5-2692 v2,CPU,2013-09-01,22.0,100.0,160.0,1400.0,2200.0,Intel,Intel,2013
632,Intel Core i3-4330T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,3000.0,Intel,Intel,2013
159,Intel Pentium G3420T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,2700.0,Intel,Intel,2013
529,Intel Xeon E5-2403 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,1800.0,Intel,Intel,2013
468,Intel Xeon E5-2650 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2600.0,Intel,Intel,2013
1721,Intel Xeon E5-2407 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2400.0,Intel,Intel,2013
1758,Intel Xeon E5-2687W v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3400.0,Intel,Intel,2013
1021,Intel Pentium G3220,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3000.0,Intel,Intel,2013
1306,Intel Celeron 2955U,CPU,2013-09-01,22.0,15.0,118.0,1400.0,1400.0,Intel,Intel,2013
70,Intel Xeon E5-2620 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2100.0,Intel,Intel,2013
553,Intel Core i5-4440,CPU,2013-09-01,22.0,84.0,177.0,1400.0,3100.0,Intel,Intel,2013
979,Intel Core i3-4340,CPU,2013-09-01,22.0,54.0,177.0,1400.0,3600.0,Intel,Intel,2013
1680,Intel Xeon E5-1620 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3700.0,Intel,Intel,2013
885,Intel Xeon E5-2450 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2500.0,Intel,Intel,2013
897,Intel Celeron 2950M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2000.0,Intel,Intel,2013
1594,Intel Core i7-4960HQ,CPU,2013-09-01,22.0,47.0,264.0,1400.0,2600.0,Intel,Intel,2013
1517,Intel Xeon E5-2660 v2,CPU,2013-09-01,22.0,95.0,160.0,1400.0,2200.0,Intel,Intel,2013
814,Intel Xeon E5-1650 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,2013
1649,Intel Core i3-4130T,CPU,2013-09-01,22.0,35.0,177.0,1400.0,2900.0,Intel,Intel,2013
1305,Intel Xeon E5-2643 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,2013
418,Intel Xeon E5-2609 v2,CPU,2013-09-01,22.0,80.0,160.0,1400.0,2500.0,Intel,Intel,2013
619,Intel Xeon E5-2670 v2,CPU,2013-09-01,22.0,115.0,160.0,1400.0,2500.0,Intel,Intel,2013
899,Intel Core i7-4980HQ,CPU,2013-09-01,22.0,47.0,264.0,1400.0,2800.0,Intel,Intel,2013
2769,Intel HD Graphics 4200,GPU,2013-09-02,22.0,4.0,196.41925465838509,1919.788643533123,200.0,Intel,Intel,2013
3184,Intel HD Graphics,GPU,2013-09-02,22.0,4.0,196.41925465838509,1919.788643533123,311.0,Intel,Intel,2013
